Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
33.510459899902344	26	55.426697	23.698168	98.77173	-0.6672071	21.0	0.0	2.6393666	2.6393666	2.6404424730782945	2.6404424730782945	1008	27216
34.42180681228638	27	65.543434	26.485289	128.37273	-0.92710936	21.0	0.0	3.121116	3.121116	3.1220818006620217	3.1220818006620217	1008	28224
35.50309085845947	28	62.23589	25.093403	98.85318	-0.8806949	21.0	0.0	2.9636137	2.9636137	2.964550452498308	2.964550452498308	1008	29232
36.482067823410034	29	69.40929	25.111668	118.544716	9.162263	21.0	0.0	3.3052042	3.3052042	3.306143200845756	3.306143200845756	1008	30240
37.45875287055969	30	66.905975	25.474625	108.86615	-0.95814234	21.0	0.0	3.1859987	3.1859987	3.1869030529182063	3.1869030529182063	1008	31248
38.59443998336792	31	79.92975	21.728712	118.86347	19.02152	21.0	0.0	3.8061786	3.8061786	3.8069227423197614	3.8069227423197614	1008	32256
39.66073298454285	32	80.09678	17.689318	118.42395	38.770977	21.0	0.0	3.8141322	3.8141322	3.8148784617257596	3.8148784617257596	1008	33264
40.527583837509155	33	80.92214	18.641283	128.63959	28.556297	21.0	0.0	3.8534355	3.8534355	3.8541601311596176	3.8541601311596176	1008	34272
41.48905086517334	34	83.15826	19.604248	118.36073	28.838303	21.0	0.0	3.9599166	3.9599166	3.960585929697017	3.960585929697017	1008	35280
42.550747871398926	35	88.06086	19.846554	128.36374	48.784233	21.0	0.0	4.193375	4.193375	4.194031714530409	4.194031714530409	1008	36288
43.36633586883545	36	89.081635	19.088968	118.532814	28.871181	21.0	0.0	4.241983	4.241983	4.242620581409733	4.242620581409733	1008	37296
44.15644860267639	37	89.282524	20.325281	127.98891	39.12066	21.0	0.0	4.251549	4.251549	4.252188934217132	4.252188934217132	1008	38304
44.93842577934265	38	95.66343	15.254711	118.35924	48.72654	21.0	0.0	4.555401	4.555401	4.555977919473723	4.555977919473723	1008	39312
45.714027643203735	39	91.173744	13.690762	118.31709	58.840443	21.0	0.0	4.341607	4.341607	4.34217908255338	4.34217908255338	1008	40320
46.56367778778076	40	91.53652	20.364199	128.39856	38.549896	21.0	0.0	4.358882	4.358882	4.359515598096664	4.359515598096664	1008	41328
47.966203927993774	41	93.11352	20.089327	128.07968	38.96121	21.0	0.0	4.433977	4.433977	4.434567035868307	4.434567035868307	1008	42336
49.004469871520996	42	93.36386	21.735905	137.96257	-1.0415629	21.0	0.0	4.445898	4.445898	4.446500190644175	4.446500190644175	1008	43344
51.18027377128601	43	95.41223	16.145395	128.21523	58.758163	21.0	0.0	4.5434394	4.5434394	4.543987680268662	4.543987680268662	1008	44352
52.272759675979614	44	92.29861	18.389912	128.3288	48.588795	21.0	0.0	4.395172	4.395172	4.395735243112608	4.395735243112608	1008	45360
53.04477787017822	45	91.33514	15.511808	128.18848	58.85739	21.0	0.0	4.349292	4.349292	4.349846645182487	4.349846645182487	1008	46368
53.829094886779785	46	93.91504	15.558722	118.16716	38.310303	21.0	0.0	4.4721446	4.4721446	4.472685775924214	4.472685775924214	1008	47376
54.586718797683716	47	97.83164	23.124979	138.17018	38.72235	21.0	0.0	4.65865	4.65865	4.659174598309472	4.659174598309472	1008	48384
55.35861301422119	48	98.2749	14.716631	127.95586	68.4872	21.0	0.0	4.6797566	4.6797566	4.680256148370086	4.680256148370086	1008	49392
56.113075971603394	49	97.632805	17.91586	127.97333	38.372555	21.0	0.0	4.649181	4.649181	4.64969181262055	4.64969181262055	1008	50400
56.870269775390625	50	97.57248	15.94666	137.5865	58.367844	21.0	0.0	4.6463084	4.6463084	4.64679557347586	4.64679557347586	1008	51408
57.65757179260254	51	94.93914	17.038256	137.60243	48.984787	21.0	0.0	4.5209107	4.5209107	4.521393010981764	4.521393010981764	1008	52416
58.50736379623413	52	94.53247	16.51564	118.49363	58.36985	21.0	0.0	4.501547	4.501547	4.5020467140680305	4.5020467140680305	1008	53424
60.14216089248657	53	102.797615	11.070727	128.33432	78.08289	21.0	0.0	4.895125	4.895125	4.89558054342594	4.89558054342594	1008	54432
61.28842377662659	54	101.92084	13.931632	128.27806	58.65197	21.0	0.0	4.8533735	4.8533735	4.8538212336025826	4.8538212336025826	1008	55440
62.24151682853699	55	102.918396	13.9981985	137.68767	68.48912	21.0	0.0	4.900876	4.900876	4.90131774168498	4.90131774168498	1008	56448
63.01682996749878	56	97.78974	16.652925	137.29288	58.293774	21.0	0.0	4.656654	4.656654	4.657119334226493	4.657119334226493	1008	57456
63.78671073913574	57	102.05377	14.086293	128.21326	68.51914	21.0	0.0	4.8597026	4.8597026	4.860129852351466	4.860129852351466	1008	58464
64.62331485748291	58	106.43272	12.343458	127.91144	78.24745	21.0	0.0	5.068225	5.068225	5.068639568329878	5.068639568329878	1008	59472
65.41052961349487	59	103.09994	14.876201	137.86877	58.736385	21.0	0.0	4.9095206	4.9095206	4.909944564875613	4.909944564875613	1008	60480
66.14667391777039	60	104.099464	16.769436	128.17102	38.692993	21.0	0.0	4.9571176	4.9571176	4.957542584402164	4.957542584402164	1008	61488
66.90535092353821	61	105.5873	12.515097	128.26424	78.3326	21.0	0.0	5.0279665	5.0279665	5.028368469895159	5.028368469895159	1008	62496
67.70048379898071	62	104.10807	15.874214	128.22841	58.754246	21.0	0.0	4.957527	4.957527	4.957942259831319	4.957942259831319	1008	63504
68.52246284484863	63	105.77545	13.142726	127.99469	78.511536	21.0	0.0	5.0369263	5.0369263	5.037331224687985	5.037331224687985	1008	64512
69.28535079956055	64	108.46526	13.1896515	137.5863	78.32243	21.0	0.0	5.165013	5.165013	5.165399175198063	5.165399175198063	1008	65520
70.0468327999115	65	105.56898	15.185975	137.66814	78.19493	21.0	0.0	5.027094	5.027094	5.027493457737202	5.027493457737202	1008	66528
70.78514790534973	66	104.69216	18.468773	137.87856	48.43278	21.0	0.0	4.9853406	4.9853406	4.9857365232287	4.9857365232287	1008	67536
71.5270516872406	67	106.57666	14.560783	137.8153	68.46008	21.0	0.0	5.075079	5.075079	5.075449401585493	5.075449401585493	1008	68544
72.28576993942261	68	108.670616	15.713775	137.92662	68.27595	21.0	0.0	5.174791	5.174791	5.175158430065722	5.175158430065722	1008	69552
73.04078793525696	69	106.536736	20.2086	147.26357	38.276016	21.0	0.0	5.0731773	5.0731773	5.073555626474351	5.073555626474351	1008	70560
73.80295777320862	70	104.674866	13.935478	137.79639	68.072395	21.0	0.0	4.9845176	4.9845176	4.984898189482438	4.984898189482438	1008	71568
74.56718373298645	71	113.31295	16.27259	148.0259	48.601364	21.0	0.0	5.3958545	5.3958545	5.396222096243642	5.396222096243642	1008	72576
75.31712579727173	72	108.156334	16.090889	137.3334	58.125538	21.0	0.0	5.1503015	5.1503015	5.1506770033410145	5.1506770033410145	1008	73584
76.08349967002869	73	110.5957	12.675282	137.43764	78.57734	21.0	0.0	5.266462	5.266462	5.266828843319844	5.266828843319844	1008	74592
76.8352267742157	74	111.42249	12.381809	137.65857	77.88817	21.0	0.0	5.305834	5.305834	5.3061836759909164	5.3061836759909164	1008	75600
77.6980049610138	75	111.22326	11.803724	127.97512	87.88338	21.0	0.0	5.2963457	5.2963457	5.296709388494751	5.296709388494751	1008	76608
78.51014494895935	76	109.99685	15.106315	137.49776	68.24852	21.0	0.0	5.237945	5.237945	5.238284990295694	5.238284990295694	1008	77616
79.28997874259949	77	109.16256	13.159013	137.48776	78.1487	21.0	0.0	5.198217	5.198217	5.198557911098568	5.198557911098568	1008	78624
80.0580370426178	78	111.209465	15.003828	137.67918	68.351135	21.0	0.0	5.2956886	5.2956886	5.296049273458423	5.296049273458423	1008	79632
80.81738495826721	79	112.82314	11.201999	137.57588	88.15617	21.0	0.0	5.3725305	5.3725305	5.372864182709119	5.372864182709119	1008	80640
81.59672093391418	80	109.75464	15.847334	137.7951	68.412674	21.0	0.0	5.2264113	5.2264113	5.226749026575348	5.226749026575348	1008	81648
82.40151381492615	81	110.98267	13.656902	137.70815	78.492134	21.0	0.0	5.284889	5.284889	5.285231152369894	5.285231152369894	1008	82656
84.16646766662598	82	113.23859	13.863919	137.5138	78.39338	21.0	0.0	5.3923135	5.3923135	5.392644566343227	5.392644566343227	1008	83664
86.53900980949402	83	113.55044	12.195313	137.57843	78.205826	21.0	0.0	5.4071636	5.4071636	5.407489593302005	5.407489593302005	1008	84672
87.42389583587646	84	112.081154	13.549904	137.34998	68.22395	21.0	0.0	5.337198	5.337198	5.3375257238551335	5.3375257238551335	1008	85680
89.11415505409241	85	112.74298	11.741367	127.756294	78.37479	21.0	0.0	5.3687134	5.3687134	5.369046324115874	5.369046324115874	1008	86688
90.90473294258118	86	113.37461	14.5407505	147.61609	68.344315	21.0	0.0	5.398791	5.398791	5.399109401500371	5.399109401500371	1008	87696
92.75699305534363	87	111.25018	14.748556	137.41592	68.117615	21.0	0.0	5.2976274	5.2976274	5.297937352357137	5.297937352357137	1008	88704
93.87018084526062	88	111.08976	15.571876	137.59831	77.80655	21.0	0.0	5.2899885	5.2899885	5.290306676606391	5.290306676606391	1008	89712
94.82588076591492	89	111.88141	13.326644	137.19997	58.785156	21.0	0.0	5.3276863	5.3276863	5.327997261796752	5.327997261796752	1008	90720
95.6332516670227	90	114.70465	13.077201	137.67456	78.0522	21.0	0.0	5.4621263	5.4621263	5.462438725988578	5.462438725988578	1008	91728
96.41103982925415	91	113.035675	11.362685	127.6624	87.72946	21.0	0.0	5.3826513	5.3826513	5.382958020635722	5.382958020635722	1008	92736
97.20119571685791	92	120.64608	11.718352	147.13806	88.09343	21.0	0.0	5.7450514	5.7450514	5.745344033300984	5.745344033300984	1008	93744
97.95534682273865	93	118.53611	11.21437	137.41916	88.393845	21.0	0.0	5.6445765	5.6445765	5.644874601431854	5.644874601431854	1008	94752
98.70953488349915	94	117.5621	14.042718	137.49245	68.25654	21.0	0.0	5.598196	5.598196	5.598498824553487	5.598498824553487	1008	95760
99.47766280174255	95	119.95113	10.15326	147.0375	97.49999	21.0	0.0	5.7119584	5.7119584	5.712240212333365	5.712240212333365	1008	96768
100.24829578399658	96	118.53689	10.9055195	137.58374	97.55112	21.0	0.0	5.6446137	5.6446137	5.644905409729388	5.644905409729388	1008	97776
101.00584292411804	97	120.016045	10.594582	137.76886	87.56688	21.0	0.0	5.7150493	5.7150493	5.715332610085086	5.715332610085086	1008	98784
101.73950386047363	98	114.82638	13.134401	137.27856	68.05841	21.0	0.0	5.4679227	5.4679227	5.468223548453315	5.468223548453315	1008	99792
102.52920484542847	99	119.16101	9.322849	137.2233	97.70233	21.0	0.0	5.6743345	5.6743345	5.67461281185689	5.67461281185689	1008	100800
